customer_id,first_name,last_name,birth_year,email,phone,experience_level,preferred_region,previous_summits,membership_status,signup_date
6a10bb85-9a55-419c-b24a-e0c18942cf8a,Danny,Cameron,81,danny81@example.com,(895)748-9713x31378,Beginner,Cascades,16,Non-Member,2021-03-11
55536444-ddcf-4a8e-a61f-d3bbbcfc2aa1,Karen,Miller,90,karen.miller@example.com,001-745-202-9634x11434,Expert,Andes,11,Non-Member,2024-01-12
15676e08-0514-4e46-9076-7224c399a4a3,John,Kane,72,john@example.com,(322)282-0959,Expert,Rockies,20,Member,2022-05-21
670097c7-ef18-4e49-b8e3-3d3f39cf5d82,Linda,Ruiz,74,lruiz@example.com,(478)989-6186x57954,Expert,Cascades,9,Member,2021-04-07
d965dc56-d551-46ed-99e4-79aba36b12f1,Kristine,Oconnor,03,kristine@example.com,(386)697-2515,Expert,Rockies,4,Non-Member,2022-12-31
86c65aba-0854-4c83-b0b6-392bdb864c2c,Heather,Delgado,85,heather.delgado@example.com,001-246-585-0564x0768,Expert,Himalayas,0,Non-Member,2024-08-20
7ae1047b-a3d3-4cb7-9bac-12614e190d8d,Paul,Moore,86,paul@example.com,001-705-973-8864,Expert,Cascades,5,Member,2024-02-15
adbe5458-1679-451a-a4e9-08ea1c108cd4,Kelly,White,85,kelly85@example.com,(342)484-7881,Intermediate,Himalayas,3,Non-Member,2022-08-07
dfd2c7f8-a6e5-4e45-87cc-41bd89e1f576,Gerald,David,01,gerald@example.com,8313268813,Beginner,Rockies,12,Non-Member,2023-12-01
5237493c-4ed2-439e-810f-8a7d9322d6b7,Lauren,Shepard,05,lauren@example.com,929-775-5019x0298,Beginner,Rockies,12,Member,2023-04-24
67ba985e-826e-4d47-a2ae-b9f6330c3d97,Christian,Wu,18,cwu@example.com,+1-630-424-4763x808,Beginner,Cascades,9,Non-Member,2022-05-14
babc48e7-d482-47fc-b54d-c91a3bab27b9,Paul,Bryan,85,paul85@example.com,(241)651-3694,Expert,Rockies,11,Member,2021-02-22
57e55103-7908-4cdd-a6d0-64897116369a,Charles,Murray,13,cmurray@example.com,(788)574-7349x849,Beginner,Himalayas,12,Non-Member,2023-05-01
8076dea1-42b6-4250-8f20-edb5b0b8d829,Faith,Figueroa,20,ffigueroa@example.com,388-905-6109x224,Expert,Cascades,20,Non-Member,2023-07-16
3553fa16-a9a3-4cfa-bb87-8f6ab45905cc,Donna,Wright,00,dwright@example.com,(873)673-1654x9012,Beginner,Himalayas,1,Member,2024-08-26
688daa49-3df4-4313-a5bf-80c89a415ad0,Michelle,Larson,97,mlarson@example.com,820-819-4774x2210,Beginner,Appalachians,10,Non-Member,2023-04-21
841e43ff-b7b5-46b4-860b-9e9753e61dba,Duane,Velez,98,duane98@example.com,(802)909-3465x724,Intermediate,Himalayas,3,Member,2023-01-15
0ffe1aaf-5af8-4703-9498-a19a3a89876d,George,Elliott,16,gelliott@example.com,(337)391-9897,Beginner,Alps,5,Member,2020-07-23
2c63beaa-66fd-4ee5-8b4a-0f155baf6106,Aaron,Dawson,85,adawson@example.com,492.938.9923,Expert,Cascades,20,Member,2022-05-04
2143fea2-f856-49e5-b9d8-4a0780dcbf4a,Jose,Rojas,01,jose.rojas@example.com,481.750.1757,Beginner,Rockies,20,Non-Member,2020-10-17
1ba251fd-08c4-4134-ae17-9c2a464c9539,Michele,Gutierrez,22,michele.gutierrez@example.com,+1-455-263-0598x472,Beginner,Rockies,15,Non-Member,2022-12-15
1231e9e4-2e11-48de-a613-06765b35d158,John,Hill,75,john75@example.com,534.887.2379x81966,Expert,Appalachians,3,Member,2020-03-08
25fba642-1e53-4f25-bd07-3beed21442c2,Bradley,Dalton,70,bdalton@example.com,677-552-9763x3847,Beginner,Cascades,3,Non-Member,2020-08-14
55c00199-4ab8-4802-9711-3595fb9a34bb,Elizabeth,Hicks,14,elizabeth14@example.com,266-470-0724x1838,Expert,Andes,18,Non-Member,2024-02-03
59a154ef-177a-4fc6-9f65-79f472620d84,Michelle,Carlson,70,michelle70@example.com,298.870.1631x5654,Expert,Andes,16,Non-Member,2024-01-27
d1bf6500-89f2-42bf-9575-bae106d4fdd3,Lisa,Avery,82,lisa82@example.com,+1-207-733-7950x626,Intermediate,Himalayas,16,Non-Member,2021-02-07
02c5418f-633f-4343-a05a-ed1a42ade4f0,Tyler,Porter,93,tyler93@example.com,+1-420-896-0905x83785,Beginner,Appalachians,18,Non-Member,2024-05-07
a35a6b5e-29bc-4830-8472-0e82ea87008a,Christopher,Smith,07,christopher07@example.com,950.828.8000x8081,Expert,Cascades,11,Member,2020-12-15
b3ab0c1d-88c8-4c98-b320-d06b99775e0c,Michael,Garcia,87,michael.garcia@example.com,735.727.4180x7048,Beginner,Cascades,16,Member,2023-04-09
43dcee80-936d-4b39-89b3-20b68e38c050,Stephanie,Green,00,stephanie00@example.com,(348)447-2767x78627,Beginner,Himalayas,18,Member,2020-02-12
4929e363-155d-45db-96d3-c61120b01735,Hannah,Lewis,80,hannah.lewis@example.com,4897174671,Beginner,Rockies,17,Non-Member,2020-07-09
29629ea9-52ff-4eeb-85b8-016507720736,Jason,Thompson,94,jason@example.com,001-627-444-8578x6896,Beginner,Rockies,14,Non-Member,2021-07-11
1b2a92b8-3be6-4b77-b75f-646cebc5d9b1,Joshua,Briggs,94,joshua.briggs@example.com,3499904460,Beginner,Alps,2,Member,2023-01-22
aebb0421-5e92-452e-b03c-fadd9d7d3668,Amanda,Kelly,18,amanda.kelly@example.com,(211)273-1360,Beginner,Himalayas,6,Non-Member,2020-08-15
d37f4120-90dd-4f20-a6df-548b0469df5d,Jason,Williams,16,jason16@example.com,670.790.4363x87847,Expert,Appalachians,14,Non-Member,2022-05-27
2f5f2ecc-0738-40da-8190-8defc572bc5a,Victoria,Downs,20,vdowns@example.com,(677)975-8617x4033,Expert,Rockies,4,Member,2020-04-18
37e37395-829c-4f7c-a2cc-2c1777605dc2,Brandon,Walsh,78,bwalsh@example.com,933-577-2294x871,Beginner,Andes,3,Member,2024-08-26
30f97f33-8fef-4424-bbd1-d3306073dd20,Joseph,Thomas,02,joseph02@example.com,(277)560-8780x49340,Beginner,Cascades,3,Member,2023-01-09
eceddabb-32d1-4d0d-b93b-51d577c3fc42,Erin,Vang,97,erin@example.com,(986)598-2228x927,Expert,Himalayas,7,Non-Member,2022-12-30
ee3c318e-c117-482e-a943-9a3732eed5a2,Sergio,Barr,75,sbarr@example.com,(302)804-0596x2696,Intermediate,Himalayas,13,Member,2023-06-02
d4c85789-39c9-489e-8fe8-e0fe59a47033,Robert,Chavez,13,robert@example.com,275.290.9243,Beginner,Appalachians,8,Member,2024-04-24
aba9f006-3a64-4b99-88af-dd964f1b6b4f,Steven,Stanley,18,steven@example.com,001-540-697-0102,Intermediate,Himalayas,11,Member,2022-07-23
d6c49b4a-0635-46dc-9ff7-8c15eee9ddd9,Jacob,Hill,23,jacob@example.com,2769549386,Expert,Cascades,7,Member,2020-01-05
e8c8340f-72bc-47e8-9090-b3764bfefebf,Julie,Wilson,94,julie@example.com,001-968-293-5795,Beginner,Rockies,16,Non-Member,2020-08-19
1bf7b66e-65a6-4fc0-a2bb-8f205586abea,Justin,French,77,jfrench@example.com,242.209.0742x08215,Intermediate,Himalayas,4,Non-Member,2022-07-19
3f451c30-9356-429d-8883-a21cbf948f64,Brian,Mueller,90,brian@example.com,683.974.6623x92928,Beginner,Andes,18,Non-Member,2020-01-17
eab28c78-f376-40a6-8d5a-f8d803f5684b,Aaron,Perez,74,aperez@example.com,+1-316-811-9407,Expert,Himalayas,5,Non-Member,2020-11-21
2077749f-93d2-448e-895c-770e4444bf72,John,Mccarty,85,john.mccarty@example.com,(918)254-5350,Beginner,Himalayas,0,Member,2022-11-14
d018aa65-3275-4a64-8851-9205764e4171,Kyle,Clark,04,kyle@example.com,245.908.8149,Expert,Himalayas,10,Member,2024-05-08
5e338907-af16-44c2-8c24-9350f899c338,Shane,Jackson,15,shane15@example.com,8959380668,Beginner,Andes,13,Member,2024-05-13
6d6a922f-c396-4b9b-9fef-47c5fd566738,Chris,Duffy,79,cduffy@example.com,001-933-227-4765x8836,Beginner,Andes,14,Member,2023-03-24
bf15d4c6-76fd-4741-a3ab-5d1465625143,Kelly,Nash,79,kelly79@example.com,(452)233-2151,Beginner,Alps,8,Non-Member,2021-12-22
3145de75-cf73-418e-8ab1-9a0a25dcac01,Leah,Gilbert,84,lgilbert@example.com,631-851-4066x376,Intermediate,Rockies,8,Non-Member,2024-09-23
6a390461-1848-4bc4-b682-b701c28d249e,Rachel,Rodriguez,87,rachel.rodriguez@example.com,+1-642-860-6407,Beginner,Andes,18,Non-Member,2023-08-12
e2a6c87d-30b7-400a-bed6-a300fd3e83e5,Haley,Banks,98,haley98@example.com,+1-305-638-0191x241,Intermediate,Alps,7,Member,2023-04-04
41d1df18-cf4f-4f11-9d55-221944c8feba,Christopher,Estes,11,christopher11@example.com,+1-233-950-6825x0887,Expert,Appalachians,11,Member,2022-09-02
5780ed6f-e10b-478e-aa07-5eb91ffd20be,Warren,Bowman,05,warren@example.com,+1-456-706-6855x3598,Beginner,Andes,9,Member,2021-02-14
def27151-0c3e-4b58-be9d-5d46f030bbf8,Aaron,Cruz,22,aaron@example.com,001-313-741-9998,Expert,Appalachians,0,Member,2021-04-04
4fe12eb8-a268-4080-926c-6c23e369d4ba,Patricia,Fernandez,97,patricia97@example.com,548-992-9130x9245,Beginner,Andes,5,Non-Member,2020-10-13
2d33bc2f-8228-47eb-a48a-c71a7b0da8b0,Heidi,White,84,heidi.white@example.com,001-434-835-8163x89798,Beginner,Andes,17,Member,2022-12-06
939e66bb-b1b7-4026-9f36-985080568d13,Robert,Smith,11,rsmith@example.com,718.577.9317,Expert,Andes,8,Non-Member,2023-08-16
911a8c91-2a61-45d1-bc2e-096e67cc624e,Kelly,Diaz,74,kelly74@example.com,265-380-3175,Beginner,Andes,10,Non-Member,2024-03-01
01f64e18-d50a-4b3c-ade4-b6c261ea4963,Johnathan,Brown,94,johnathan@example.com,001-803-346-8155x5809,Expert,Rockies,0,Member,2023-09-03
6293d353-6019-4eac-bdda-cfb5156602d2,Anna,Miller,76,anna.miller@example.com,786.464.1578x47605,Expert,Andes,0,Member,2024-09-09
0eb8d3a6-a24e-4cd9-93ce-55c935a5c708,Timothy,Gomez,06,timothy06@example.com,301.801.0563,Expert,Alps,14,Non-Member,2023-04-14
04f6ffc2-8760-4f98-aedd-4a13a72a943c,Lisa,Duncan,78,lisa.duncan@example.com,(297)317-7022x849,Expert,Alps,15,Non-Member,2022-10-26
8bbcffb7-b5fe-46c8-bb65-a37f75b04db2,Nancy,Carr,08,ncarr@example.com,(669)483-9396x193,Beginner,Rockies,6,Member,2023-11-04
915f2302-dabf-4ea7-833a-95a8e2f7b83e,Brian,Durham,83,bdurham@example.com,654.934.9281x05978,Intermediate,Alps,6,Non-Member,2020-02-03
7757436a-9006-4228-9ded-6456a6d5c44f,Stephanie,Dean,94,sdean@example.com,001-257-379-8128x829,Intermediate,Rockies,1,Member,2021-01-15
7a78833e-fc3a-41ef-962d-f58584290d25,Ashley,Garner,76,ashley.garner@example.com,001-613-633-7323,Beginner,Cascades,17,Non-Member,2023-09-30
09b28bd5-8056-49b7-a436-a681e758e7e0,April,Collins,24,april.collins@example.com,553-739-8452,Beginner,Rockies,15,Non-Member,2021-10-30
5cc3b4fc-2a16-497c-ba36-7584e38ea483,Shelly,White,78,shelly@example.com,+1-221-804-9197x96691,Beginner,Rockies,17,Member,2023-07-07
6b78be1e-46a0-482f-879b-8bda64f20252,Jeffrey,Smith,99,jeffrey.smith@example.com,223.370.7995x887,Beginner,Alps,3,Non-Member,2021-11-30
e8d6f67b-4ca1-40b6-b118-f79dfe7e67e7,Jesse,Thompson,83,jesse@example.com,5682917678,Beginner,Alps,15,Non-Member,2024-05-11
6059044d-24df-487d-99e9-f7f34ab60b0b,Ashley,Whitaker,81,ashley81@example.com,+1-263-767-5579x890,Intermediate,Himalayas,0,Non-Member,2021-01-28
e9ca5948-f793-4db3-bea4-fafe85d2ca4c,Melissa,James,20,melissa.james@example.com,+1-299-516-2165,Beginner,Alps,2,Member,2023-03-01
c4eb2884-1a6c-444d-8c27-3fda7fef772e,Michelle,Wilson,80,mwilson@example.com,952-695-9201,Beginner,Rockies,3,Non-Member,2024-08-04
ebe6d855-16b6-4372-b3ce-f9b2b58f9480,Ashley,Clayton,86,ashley.clayton@example.com,(258)772-7264x059,Beginner,Himalayas,18,Member,2020-11-18
d3acd850-114e-48e5-a630-027be4ee962a,Patrick,Murphy,86,patrick.murphy@example.com,+1-482-924-7083x654,Beginner,Himalayas,18,Member,2023-01-13
fc16b139-01a0-4e02-942d-9505b89fb201,David,Perez,73,david@example.com,+1-413-349-7899x65618,Expert,Himalayas,16,Non-Member,2023-01-14
58615a46-c8e2-4272-a1e8-f6407c29874e,Alex,Bishop,01,alex01@example.com,922.927.9061x518,Beginner,Appalachians,19,Member,2024-03-04
978906e5-10bf-4c5c-b9cb-ef7d7147cc6d,David,Russell,80,david.russell@example.com,(362)787-2056x7628,Beginner,Appalachians,10,Non-Member,2024-07-05
b853bbc5-32bd-47cc-9a85-5ee0cc63f313,Stephen,Bryant,87,sbryant@example.com,680.714.0800,Intermediate,Cascades,14,Member,2020-04-26
363336b5-b00b-4075-a0ec-f53108278ef5,Rebecca,Wilkins,98,rebecca@example.com,(549)713-1034,Intermediate,Cascades,12,Non-Member,2023-10-09
b94c1489-6486-43ba-9fe9-7cd7f8da1247,Deborah,Miller,02,dmiller@example.com,229-658-5217x09011,Beginner,Appalachians,17,Member,2023-03-06
1fab4cba-feaa-4de3-a17a-2cee944e99f2,Elizabeth,Gonzalez,82,egonzalez@example.com,(701)324-3589x51260,Beginner,Andes,19,Member,2021-11-04
216c8713-9bc6-45b3-bb84-16b92dd24aa2,Emily,Newman,94,emily94@example.com,9584444207,Beginner,Appalachians,8,Non-Member,2022-04-13
6501e08e-a9ca-4a2d-848d-2239ede1e872,Justin,Bennett,07,justin07@example.com,001-435-751-3481x0275,Beginner,Rockies,0,Non-Member,2021-12-20
2110b99b-ff6f-4b64-b359-77fa4939155a,Theresa,Ayers,73,theresa73@example.com,456.441.7270x074,Beginner,Rockies,14,Member,2020-04-20
8a3eca03-d0c3-4c24-9127-a0f01f7baa61,Susan,Payne,17,susan.payne@example.com,001-708-374-1810x78999,Intermediate,Andes,5,Non-Member,2022-01-29
c42251c0-6a35-45cc-82ef-35b59658a9f3,Barbara,Acosta,08,barbara08@example.com,479-699-8812,Expert,Himalayas,12,Non-Member,2021-05-06
31d9b3e9-55ac-4467-9010-54d9c9f33ec7,Tammie,Freeman,93,tfreeman@example.com,+1-613-208-6320,Beginner,Appalachians,20,Member,2024-01-30
05b25580-f95c-4ff5-ba45-9f9b37b69e93,Helen,Davis,23,helen23@example.com,995.240.4144x0103,Beginner,Rockies,7,Non-Member,2023-07-26
f50cb35d-8e7d-49f8-8a43-c9b0faea866c,Stanley,Lee,97,stanley.lee@example.com,478.266.1444,Beginner,Appalachians,11,Member,2020-09-14
2c7363ad-f446-490e-a5f1-5405956e5585,Kimberly,Howard,90,khoward@example.com,914-914-6464,Expert,Himalayas,3,Member,2021-01-11
3661b760-b374-42c6-8c1a-9e8bde43b3e3,Glenda,Sanchez,03,glenda@example.com,+1-420-521-7626x09983,Expert,Rockies,12,Non-Member,2024-06-28
57e4c514-9b15-4397-835a-44c89da9be7d,Michelle,Ortega,91,mortega@example.com,365-924-3346x70530,Beginner,Andes,11,Member,2020-12-03
3b9032d9-5b28-41e8-b9c6-5cfe27b2309a,William,Ramos,06,william@example.com,+1-667-390-5971x77637,Intermediate,Rockies,10,Member,2021-04-21
b28e0da4-8bc4-4331-974e-4a2bfd4cb245,Kelsey,Williamson,14,kelsey@example.com,824-436-5713x8089,Intermediate,Andes,17,Non-Member,2021-02-16
43fba231-e8b9-4529-b8c9-68b5de777b2e,Curtis,Taylor,86,ctaylor@example.com,(624)748-3619x227,Beginner,Appalachians,7,Non-Member,2023-09-07
12402658-840f-4b65-a351-2ea4a16ab424,Melanie,Lewis,21,melanie@example.com,859.680.6425x471,Beginner,Andes,8,Member,2022-01-12
35fa3670-5a0f-46d8-afff-f7532c4a5cba,Scott,Soto,94,scott@example.com,+1-476-664-8670x641,Expert,Andes,13,Non-Member,2024-02-08
f69f7380-2d21-41fd-a583-04bb5ac5fb45,Kaitlyn,Crawford,96,kaitlyn.crawford@example.com,+1-660-770-2585x1276,Intermediate,Rockies,20,Member,2022-08-05
95a7b432-2fa1-4074-a245-678be74faf68,Sandra,Lopez,16,sandra.lopez@example.com,5753424454,Expert,Alps,16,Member,2020-07-02
ae1d06cd-3016-4fac-8f77-f07667ce9fa5,Jason,Berger,15,jason.berger@example.com,295-985-4330x020,Expert,Cascades,4,Non-Member,2023-08-23
f61fd454-0650-41da-b56d-dc2663bf47d3,Susan,Williams,24,susan24@example.com,(332)680-8396x859,Expert,Alps,8,Non-Member,2020-07-29
17b903fe-9929-4a24-90fd-34ecf158e534,Tiffany,Bryan,19,tiffany@example.com,+1-437-362-7436x7321,Beginner,Alps,11,Member,2021-12-04
5f961514-0bbc-472a-b8aa-e5817ea002b8,Stephanie,Reyes,17,stephanie17@example.com,786.799.8274,Beginner,Alps,13,Non-Member,2021-01-15
ea66f6ac-10e2-4b5e-a7ed-9078ee785bd6,Pamela,Luna,14,pamela.luna@example.com,001-432-849-8540x66545,Beginner,Alps,14,Member,2024-03-06
0e205442-a593-4ac2-b040-02d859f74ca2,Matthew,Frost,22,matthew@example.com,226-800-4724,Beginner,Alps,3,Non-Member,2020-12-19
7b0aec72-446a-48ff-9dca-89a592891cb5,Scott,Miller,06,scott@example.com,+1-770-488-6435x49976,Intermediate,Alps,5,Member,2024-08-28
25b4930a-8d5a-4891-966d-c5dd160595b2,Allison,Howard,86,ahoward@example.com,977-578-9894x133,Beginner,Appalachians,1,Non-Member,2023-07-30
cedbcb6a-82f9-4334-bce5-d6799209c90f,Kari,Morales,77,kari@example.com,001-324-813-9461,Beginner,Rockies,17,Member,2021-02-14
18f37fb2-e4bf-4547-9b84-ae27ec49eba0,Kristin,Roberson,05,kristin@example.com,+1-819-451-2213,Beginner,Appalachians,13,Member,2021-12-14
2be9072a-99d3-4949-98ed-437d7810d3d3,Christina,Shaffer,20,christina.shaffer@example.com,5182083656,Intermediate,Appalachians,3,Non-Member,2021-09-02
bbebafc8-ce35-4446-845b-33bcf6b0446a,Kevin,Steele,24,kevin.steele@example.com,619-938-1373x27152,Expert,Himalayas,12,Non-Member,2024-04-08
46e9dd11-6911-4849-947e-2f487fceab67,Donna,Evans,20,donna.evans@example.com,(575)697-1635x313,Intermediate,Rockies,12,Non-Member,2021-01-21
322ff160-4eeb-40d2-9904-602e58b7ade4,Kristin,Santos,04,ksantos@example.com,376-932-0486,Expert,Cascades,17,Member,2020-10-16
4f7d036c-843c-48c4-81f4-d616fcf1a3c2,Theresa,Long,03,tlong@example.com,593-332-2126x52766,Intermediate,Appalachians,11,Member,2024-08-23
f71bf76c-eb28-4fdb-8a1a-4dc739d443d3,Christina,Mcdaniel,15,christina.mcdaniel@example.com,(587)807-5906,Beginner,Cascades,8,Member,2020-12-20
847e369c-bdd2-4f2f-9014-8d02fc67d3d3,Ronald,Allen,97,ronald97@example.com,491.487.6012x42209,Beginner,Cascades,20,Member,2023-01-30
53ec8839-08ff-46b2-a33e-06e3b83bd0ea,Crystal,Johnston,77,crystal@example.com,268-862-5991,Expert,Appalachians,18,Non-Member,2023-09-27
05ae9f5f-ef6a-4cfc-a12e-fd3fad13e39a,Cassandra,Warner,98,cassandra@example.com,899-497-2862x6854,Expert,Rockies,14,Non-Member,2020-12-11
92232531-7f2c-4482-ad91-3b50e4660862,Emily,Hernandez,14,emily@example.com,746-826-0699x95762,Expert,Himalayas,11,Member,2024-05-22
a61865ef-8235-4b46-a60f-bf84d74916f2,Stephen,Garcia,71,stephen71@example.com,+1-282-848-9297x4629,Beginner,Alps,12,Member,2020-06-06
d963a745-e627-4862-b504-1d091512f823,Darlene,May,74,darlene74@example.com,866-690-9518x206,Beginner,Himalayas,0,Non-Member,2021-12-05
6feb66a8-5023-4c9c-9806-016fa8874d65,Regina,Wood,94,regina@example.com,001-385-826-6324x680,Intermediate,Rockies,3,Member,2021-10-16
bb09a4fb-7d55-4185-bfc2-475dcc5677ec,Phillip,Hall,79,phillip79@example.com,001-533-484-4749x9685,Beginner,Appalachians,17,Member,2021-02-07
5c15c427-703d-4a35-8441-0e3b9ce62db2,Christopher,Moore,82,christopher82@example.com,(601)220-1053,Expert,Himalayas,12,Member,2022-11-13
eab6665f-da79-4b12-8125-25c5c01d4661,Kathleen,Pearson,09,kathleen@example.com,(410)289-9138,Beginner,Himalayas,12,Non-Member,2024-01-14
efe633e4-15c8-4c80-88b5-89473e0000c2,Catherine,Johnson,08,catherine08@example.com,428.806.2864,Expert,Himalayas,7,Non-Member,2023-10-20
10ab821d-d397-43f9-9778-381b87d2af92,Cynthia,Bell,85,cynthia85@example.com,840-731-3344x1047,Expert,Appalachians,7,Member,2020-12-05
d8295a0d-2dfe-44b9-a275-85cd31f9ada2,Erica,Lee,03,elee@example.com,2678578222,Intermediate,Cascades,10,Non-Member,2022-04-15
238a9859-80b9-4d94-9138-feb46d00fd8c,Eric,Wilson,14,eric.wilson@example.com,543-392-2170x614,Beginner,Appalachians,10,Non-Member,2023-07-19
9b9cecfb-9c9a-40ad-806b-ac49b154c4cc,Erika,Cline,11,erika.cline@example.com,634-238-0678x969,Expert,Himalayas,6,Non-Member,2022-08-05
6c6c503a-8b69-4c97-b11b-c32b17512df0,Kenneth,Sutton,78,ksutton@example.com,001-218-207-5335,Beginner,Himalayas,12,Member,2023-11-10
16cda5e6-9129-431b-9681-2d2c1be32714,Jacob,Snow,77,jacob@example.com,362-364-5280,Beginner,Andes,17,Non-Member,2023-06-28
75eda856-e33c-4cbc-8cf7-f6b036940f59,Jeffrey,Peterson,99,jpeterson@example.com,(216)610-8922,Beginner,Andes,18,Member,2021-04-26
831a6b3c-906a-4b08-9691-cf7a3f5f498e,Tonya,Lewis,86,tonya.lewis@example.com,243-504-9858x3594,Expert,Himalayas,2,Member,2021-07-16
6ca3f47e-97ac-4657-8cfe-69746a508071,Henry,Smith,74,henry@example.com,001-418-307-4675x224,Expert,Himalayas,0,Non-Member,2021-02-19
1271167f-4498-4fbc-9ac5-bf5ffe81b2d4,Aaron,Dennis,78,aaron78@example.com,(822)627-9186x74560,Expert,Himalayas,9,Non-Member,2021-12-08
533aa715-a104-471a-8301-da4d73d5e222,James,Ramsey,85,james@example.com,851.342.8311x3083,Expert,Himalayas,7,Non-Member,2022-08-31
1c127f7e-8c02-4921-8412-4378e2b8401a,Julie,Griffin,76,jgriffin@example.com,+1-521-357-6672,Beginner,Alps,4,Member,2022-10-18
8ae9e023-9581-4c71-90b0-6fd3f2acd727,Kevin,Shepard,74,kshepard@example.com,(510)448-6847x673,Intermediate,Andes,8,Non-Member,2022-11-11
d401182a-f86a-4030-86a3-d7b55a72fe85,Curtis,Kelley,22,curtis22@example.com,001-420-821-0802x6606,Expert,Alps,9,Member,2021-02-19
a466a670-ef3b-427f-afec-08ce55fb2f5e,Clayton,Evans,73,clayton@example.com,756-607-1036x0748,Beginner,Alps,15,Member,2022-09-03
0c70bdb9-5869-46de-95a7-e6b8acf116f5,Rachel,Harrison,71,rharrison@example.com,433-421-2812,Intermediate,Cascades,0,Member,2023-06-16
1657c928-1931-45e7-9334-1fac4b56c8c3,Jose,Hall,22,jhall@example.com,899.423.9655,Beginner,Himalayas,7,Non-Member,2020-04-03
40ac4f33-3695-4a42-8091-2d2e79538ac9,Deborah,Brown,13,dbrown@example.com,+1-805-631-1729x8672,Beginner,Andes,16,Non-Member,2023-05-23
7e9c973c-2703-41f9-b6b3-8522db16ac80,Amanda,Griffith,86,amanda.griffith@example.com,4356787548,Expert,Himalayas,5,Member,2024-09-15
33ff33b1-d176-4391-b844-d3310501988c,Ruth,Barnes,87,ruth87@example.com,(696)465-5048x9456,Intermediate,Alps,7,Member,2022-12-23
9461028a-3739-460b-8607-cc2b3f6e1869,Angel,Gill,74,angel74@example.com,590-675-7033,Beginner,Andes,19,Non-Member,2020-05-04
a5d25b98-2bfb-4b55-936c-935ce57bace0,Laura,Martin,90,laura@example.com,+1-287-617-7122x8081,Beginner,Alps,7,Non-Member,2024-06-15
d9c0f08c-4d4a-4565-a693-e5a34471b28d,Rhonda,Williams,78,rhonda78@example.com,001-357-319-6897,Intermediate,Rockies,14,Member,2022-01-20
553ec1a1-8f8c-484e-a27c-c7faf799eed7,Brenda,Dominguez,12,brenda@example.com,(538)412-9091x6175,Intermediate,Himalayas,8,Member,2020-01-18
a8e121da-1369-4a72-99fd-d1b4e8dbb65a,Gerald,Shaw,70,gshaw@example.com,614-524-2585x28840,Beginner,Appalachians,4,Member,2024-03-31
778aeb08-e042-495c-b35e-fb0f08dc52c8,Caleb,Hall,94,caleb.hall@example.com,+1-656-277-7868x9309,Expert,Andes,18,Non-Member,2022-05-29
a61409ae-2ce5-499c-b7e7-778d3e96db38,Tammy,Brown,71,tammy@example.com,637-481-5397x3765,Beginner,Appalachians,20,Non-Member,2020-07-15
47bd2113-1c63-4f09-bc3d-d26410128c20,Jamie,Macdonald,77,jmacdonald@example.com,301.279.7151,Beginner,Andes,7,Non-Member,2020-11-20
b4d973e0-e29e-4f98-ac65-7be97e07d0b4,Andrew,Fox,74,afox@example.com,(757)983-3303x291,Intermediate,Appalachians,3,Member,2021-08-01
2cda5902-f7e2-4b44-9218-4ba47e997392,Max,Jimenez,10,max@example.com,+1-976-884-7045x1636,Expert,Cascades,18,Non-Member,2020-04-12
9b8606fb-38f7-41b1-ba7b-160bf3ebbdde,Brandi,Wilson,06,brandi06@example.com,964.792.9255x122,Beginner,Cascades,11,Non-Member,2023-07-26
73ad786f-9ddc-4cf0-a530-f11479a61aa5,Justin,Austin,87,jaustin@example.com,275-960-6300,Beginner,Rockies,14,Member,2021-10-24
a5b0fdc2-c46c-43fc-8abe-d92c84ec98b5,Courtney,Erickson,70,courtney@example.com,(374)338-3779x45824,Intermediate,Himalayas,0,Member,2024-04-01
423479a9-71f2-413e-a628-404ba35f9193,Jonathan,Lopez,79,jonathan@example.com,+1-320-819-9434x6967,Intermediate,Cascades,18,Member,2020-08-25
b0a882b7-ae19-4e98-a74d-8fc90e93e8f3,Daniel,Orozco,93,daniel@example.com,762.542.8954,Expert,Alps,4,Non-Member,2022-11-16
6e9ce275-a6b2-4bf5-9aff-f8a993e07ee7,Cody,Schroeder,00,cschroeder@example.com,362-283-3170x54146,Expert,Andes,2,Non-Member,2020-02-22
aa282513-7781-4d5d-b69c-f628486c27fa,Andrea,Oneill,76,aoneill@example.com,001-912-293-9964x5325,Intermediate,Cascades,7,Member,2020-12-10
8a6ba24e-c422-4d09-8a55-be381f7c8eab,Joshua,Ellison,89,joshua89@example.com,6477254668,Beginner,Appalachians,1,Member,2020-03-11
cd4b0689-68c7-488b-8215-5b93897c7c0a,William,Raymond,23,william23@example.com,(437)816-4421,Intermediate,Andes,0,Non-Member,2022-06-17
91c1981e-c587-48f0-9332-2f2822506117,Thomas,Navarro,81,tnavarro@example.com,306-665-9092x9204,Intermediate,Himalayas,18,Non-Member,2020-04-16
01247149-d306-46f0-bbf8-f851f7ecceeb,Matthew,Anderson,99,matthew99@example.com,001-869-893-5163x575,Beginner,Andes,17,Non-Member,2020-06-23
549be1e9-fe1b-4857-87a6-acb03524b9dc,Laura,Castro,21,laura.castro@example.com,001-206-840-5011x94490,Expert,Rockies,14,Non-Member,2021-07-31
